Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
2.42,-3.57E-12,-1.5216E-10,2.0726E-10,0.05,-14005602240.8964,,
2.44,-5.84E-12,-1.5134E-10,1.663E-10,0.05,-8561643835.61644,,
2.46,1.9E-12,-1.6091E-10,1.551E-10,0.05,26315789473.6842,,
2.48,-2.17E-12,-1.6255E-10,1.2424E-10,0.05,-23041474654.3779,,
2.5,9E-14,-1.6696E-10,1.6935E-10,0.05,555555555555.556,,
2.52,4.75E-12,-1.6768E-10,1.8385E-10,0.05,10526315789.4737,,
2.54,1.213E-11,-1.6671E-10,1.9482E-10,0.05,4122011541.63232,,
2.56,1.537E-11,-1.7715E-10,1.6267E-10,0.05,3253090435.91412,,
2.58,1.197E-11,-1.781E-10,1.3646E-10,0.05,4177109440.26733,,
2.6,1.821E-11,-1.8293E-10,1.5289E-10,0.05,2745744096.65019,,
2.62,1.762E-11,-1.7862E-10,1.6677E-10,0.05,2837684449.48922,,
2.64,3.104E-11,-1.8699E-10,2.017E-10,0.05,1610824742.26804,,
2.66,2.897E-11,-1.8773E-10,1.6516E-10,0.05,1725923369.00242,,
2.68,3.549E-11,-2.0007E-10,1.586E-10,0.05,1408847562.69372,,
2.7,3.114E-11,-1.9935E-10,1.2302E-10,0.05,1605651894.66924,,
2.72,3.821E-11,-2.0514E-10,1.6698E-10,0.05,1308557969.11803,,
2.74,3.953E-11,-2.0546E-10,1.8029E-10,0.05,1264862130.02783,,
2.76,5.045E-11,-2.0668E-10,2.0037E-10,0.05,991080277.502478,,
2.78,5.534E-11,-2.1604E-10,1.6206E-10,0.05,903505601.734731,,
2.8,5.543E-11,-2.1979E-10,1.4294E-10,0.05,902038607.25239,,
2.82,5.913E-11,-2.2498E-10,1.4795E-10,0.05,845594452.900389,,
2.84,5.976E-11,-2.2063E-10,1.6787E-10,0.05,836680053.547523,,
2.86,7.547E-11,-2.3155E-10,1.9825E-10,0.05,662514906.585398,,
2.88,7.339E-11,-2.325E-10,1.7082E-10,0.05,681291729.118408,,
2.9,8.175E-11,-2.4592E-10,1.5843E-10,0.05,611620795.107034,,
2.92,7.702E-11,-2.4597E-10,1.2096E-10,0.05,649182030.641392,,
2.94,8.494E-11,-2.5333E-10,1.6361E-10,0.05,588650812.338121,,
2.96,8.655E-11,-2.5313E-10,1.797E-10,0.05,577700751.010976,,
2.98,9.91E-11,-2.5552E-10,2.0055E-10,0.05,504540867.810293,,
3,1.0469E-10,-2.6471E-10,1.5902E-10,0.05,477600534.912599,,
3.02,1.0682E-10,-2.7173E-10,1.3826E-10,0.05,468077139.112526,,
3.04,1.0961E-10,-2.7631E-10,1.413E-10,0.05,456162758.872366,,
3.06,1.1218E-10,-2.7631E-10,1.6234E-10,0.05,445712248.17258,,
3.08,1.2857E-10,-2.853E-10,1.9577E-10,0.05,388893209.924555,,
3.1,1.2876E-10,-2.8654E-10,1.6824E-10,0.05,388319353.836595,,
3.12,1.3704E-10,-3.0249E-10,1.5859E-10,0.05,364856976.065382,,
3.14,1.3308E-10,-3.0353E-10,1.2057E-10,0.05,375713856.327021,,
3.16,1.4394E-10,-3.1016E-10,1.6243E-10,0.05,347366958.454912,,
3.18,1.4624E-10,-3.1161E-10,1.7862E-10,0.05,341903719.912473,,
3.2,1.6291E-10,-3.1558E-10,1.9967E-10,0.05,306917930.145479,,
3.22,1.6822E-10,-3.243E-10,1.6058E-10,0.05,297229818.095351,,
3.24,1.7067E-10,-3.3255E-10,1.4154E-10,0.05,292963028.065858,,
3.26,1.7541E-10,-3.3975E-10,1.3586E-10,0.05,285046462.573399,,
3.28,1.7786E-10,-3.4037E-10,1.6373E-10,0.05,281119982.008321,,
3.3,1.9077E-10,-3.5027E-10,1.883E-10,0.05,262095717.355978,,
3.32,1.9677E-10,-3.5352E-10,1.7073E-10,0.05,254103775.982111,,
3.34,2.0495E-10,-3.6859E-10,1.6061E-10,0.05,243961941.937058,,
3.36,2.0361E-10,-3.7052E-10,1.239E-10,0.05,245567506.507539,,
3.38,2.1758E-10,-3.8069E-10,1.6141E-10,0.05,229800533.137237,,
3.4,2.191E-10,-3.8191E-10,1.687E-10,0.05,228206298.493838,,
3.42,2.3529E-10,-3.8669E-10,1.8374E-10,0.05,212503718.815079,,
3.44,2.4444E-10,-4.0459E-10,1.5742E-10,0.05,204549173.621339,,
3.46,2.4629E-10,-4.0698E-10,1.3475E-10,0.05,203012708.595558,,
3.48,2.535E-10,-4.1499E-10,1.4372E-10,0.05,197238658.77712,,
3.5,2.5826E-10,-4.1685E-10,1.5937E-10,0.05,193603345.46581,,
3.52,2.7752E-10,-4.2774E-10,1.9278E-10,0.05,180167195.157106,,
3.54,2.7874E-10,-4.328E-10,1.6156E-10,0.05,179378632.417306,,
3.56,2.8994E-10,-4.5005E-10,1.4961E-10,0.05,172449472.304615,,
3.58,2.8946E-10,-4.5375E-10,1.1395E-10,0.05,172735438.402543,,
3.6,2.9976E-10,-4.6355E-10,1.5568E-10,0.05,166800106.752068,,
3.62,3.0662E-10,-4.6993E-10,1.7299E-10,0.05,163068293.001109,,
3.64,3.2167E-10,-4.7378E-10,1.8849E-10,0.05,155438803.742966,,
3.66,3.3287E-10,-4.8928E-10,1.5384E-10,0.05,150208790.218404,,
3.68,3.371E-10,-4.9716E-10,1.3267E-10,0.05,148323939.483833,,
3.7,3.4502E-10,-5.0783E-10,1.3736E-10,0.05,144919135.122602,,
3.72,3.5083E-10,-5.1019E-10,1.5827E-10,0.05,142519168.828207,,
3.74,3.717E-10,-5.2338E-10,1.888E-10,0.05,134517083.669626,,
3.76,3.7678E-10,-5.2895E-10,1.5815E-10,0.05,132703434.364881,,
3.78,3.9075E-10,-5.4864E-10,1.5211E-10,0.05,127959053.103007,,
3.8,3.9055E-10,-5.5268E-10,1.1517E-10,0.05,128024580.719498,,
3.82,4.0677E-10,-5.6366E-10,1.527E-10,0.05,122919586.006834,,
3.84,4.1101E-10,-5.702E-10,1.6537E-10,0.05,121651541.325029,,
3.86,4.3088E-10,-5.7754E-10,1.9336E-10,0.05,116041589.305607,,
3.88,4.3899E-10,-5.8984E-10,1.5207E-10,0.05,113897810.884075,,
3.9,4.4994E-10,-6.0318E-10,1.3319E-10,0.05,111125927.901498,,
3.92,4.561E-10,-6.141E-10,1.2218E-10,0.05,109625082.218812,,
3.94,4.6331E-10,-6.1985E-10,1.5462E-10,0.05,107919103.839762,,
3.96,4.8432E-10,-6.3409E-10,1.8154E-10,0.05,103237528.906508,,
3.98,4.9179E-10,-6.4101E-10,1.6398E-10,0.05,101669411.740784,,
4,5.0858E-10,-6.6361E-10,1.4941E-10,0.05,98312949.7817453,,
4.02,5.0938E-10,-6.6625E-10,1.1467E-10,0.05,98158545.6829872,,
4.04,5.2688E-10,-6.8283E-10,1.4846E-10,0.05,94898269.0555724,,
4.06,5.3497E-10,-6.8879E-10,1.5981E-10,0.05,93463184.851487,,
4.08,5.5688E-10,-6.9859E-10,1.9232E-10,0.05,89785950.2944979,,
