Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
5.2,3.524E-06,-3.5282E-06,3.778E-11,0.05,14188.4222474461,,
5.22,3.5357E-06,-3.54E-06,3.888E-11,0.05,14141.4712786718,,
5.24,3.547E-06,-3.5509E-06,3.835E-11,0.05,14096.4195094446,,
5.26,3.5585E-06,-3.5626E-06,1.011E-11,0.05,14050.8641281439,,
5.28,3.5701E-06,-3.5742E-06,-1.063E-11,0.05,14005.209938097,,
5.3,3.5811E-06,-3.5855E-06,5.313E-11,0.05,13962.1903884281,,
5.32,3.5922E-06,-3.597E-06,4.825E-11,0.05,13919.0468236735,,
5.34,3.6035E-06,-3.6081E-06,7.622E-11,0.05,13875.3989177189,,
5.36,3.6149E-06,-3.6194E-06,9.435E-11,0.05,13831.6412625522,,
5.38,3.626E-06,-3.6301E-06,3.625E-11,0.05,13789.2995035852,,
5.4,3.6372E-06,-3.6416E-06,3.433E-11,0.05,13746.8382272077,,
5.42,3.6484E-06,-3.6529E-06,3.47E-11,0.05,13704.6376493805,,
5.44,3.6597E-06,-3.6641E-06,-1.98E-12,0.05,13662.3220482553,,
5.46,3.6709E-06,-3.6752E-06,-1.161E-11,0.05,13620.6379906835,,
5.48,3.682E-06,-3.6865E-06,5.683E-11,0.05,13579.5763172189,,
5.5,3.6931E-06,-3.6974E-06,4.767E-11,0.05,13538.7614741003,,
5.52,3.704E-06,-3.7086E-06,6.101E-11,0.05,13498.9200863931,,
5.54,3.7155E-06,-3.7196E-06,8.35E-11,0.05,13457.139012246,,
5.56,3.7267E-06,-3.7312E-06,9.482E-11,0.05,13416.6957361741,,
5.58,3.7375E-06,-3.742E-06,2.991E-11,0.05,13377.9264214047,,
5.6,3.7489E-06,-3.7532E-06,3.974E-11,0.05,13337.2455920403,,
5.62,3.76E-06,-3.7646E-06,2.82E-11,0.05,13297.8723404255,,
5.64,3.7709E-06,-3.7756E-06,-4.32E-12,0.05,13259.4340873532,,
5.66,3.7823E-06,-3.7865E-06,-8.73E-12,0.05,13219.4696348782,,
5.68,3.7932E-06,-3.7972E-06,5.604E-11,0.05,13181.4826531688,,
5.7,3.8036E-06,-3.808E-06,4.285E-11,0.05,13145.4411610054,,
5.72,3.8148E-06,-3.8187E-06,6.009E-11,0.05,13106.8470168816,,
5.74,3.8254E-06,-3.8299E-06,8.741E-11,0.05,13070.5285721755,,
5.76,3.8367E-06,-3.8412E-06,9.138E-11,0.05,13032.0327364662,,
5.78,3.8471E-06,-3.8519E-06,3.727E-11,0.05,12996.8027865145,,
5.8,3.8583E-06,-3.8628E-06,4.096E-11,0.05,12959.0752403908,,
5.82,3.869E-06,-3.8737E-06,2.608E-11,0.05,12923.235978289,,
5.84,3.8799E-06,-3.8844E-06,-4.14E-12,0.05,12886.9300755174,,
5.86,3.8906E-06,-3.8953E-06,9.67E-12,0.05,12851.4882023338,,
5.88,3.9017E-06,-3.9056E-06,5.254E-11,0.05,12814.9268267678,,
5.9,3.9123E-06,-3.9164E-06,3.239E-11,0.05,12780.206016921,,
5.92,3.9228E-06,-3.9271E-06,6.363E-11,0.05,12745.9977567044,,
5.94,3.9339E-06,-3.9381E-06,8.851E-11,0.05,12710.0333002872,,
5.96,3.9449E-06,-3.9491E-06,6.876E-11,0.05,12674.5925118507,,
5.98,3.9553E-06,-3.9602E-06,3.236E-11,0.05,12641.2661492175,,
6,3.9665E-06,-3.971E-06,3.728E-11,0.05,12605.5716626749,,
6.02,3.9763E-06,-3.9807E-06,1.262E-11,0.05,12574.5039358197,,
6.04,3.9873E-06,-3.9914E-06,-1.11E-11,0.05,12539.8139091616,,
6.06,3.9979E-06,-4.0021E-06,5.789E-11,0.05,12506.5659471222,,
6.08,4.008E-06,-4.0125E-06,4.967E-11,0.05,12475.0499001996,,
6.1,4.0186E-06,-4.0236E-06,5.445E-11,0.05,12442.1440302593,,
6.12,4.0292E-06,-4.0338E-06,8.25E-11,0.05,12409.411297528,,
6.14,4.0398E-06,-4.0442E-06,9.363E-11,0.05,12376.8503391257,,
6.16,4.0508E-06,-4.0551E-06,3.513E-11,0.05,12343.2408413153,,
6.18,4.0612E-06,-4.0656E-06,4.024E-11,0.05,12311.6320299419,,
6.2,4.0721E-06,-4.0762E-06,1.935E-11,0.05,12278.6768497827,,
6.22,4.0824E-06,-4.0864E-06,-8.62E-12,0.05,12247.6974328826,,
6.24,4.0928E-06,-4.0968E-06,2.737E-11,0.05,12216.57544957,,
6.26,4.103E-06,-4.1073E-06,6.044E-11,0.05,12186.2052156958,,
6.28,4.1131E-06,-4.1174E-06,4.862E-11,0.05,12156.2811504704,,
6.3,4.1237E-06,-4.1278E-06,7.881E-11,0.05,12125.0333438417,,
6.32,4.1344E-06,-4.1386E-06,1.0063E-10,0.05,12093.653250774,,
6.34,4.1444E-06,-4.1485E-06,5.07E-11,0.05,12064.4725412605,,
6.36,4.1546E-06,-4.1591E-06,4.486E-11,0.05,12034.8529340971,,
6.38,4.1652E-06,-4.1696E-06,3.706E-11,0.05,12004.2254873716,,
6.4,4.1755E-06,-4.1798E-06,1.005E-11,0.05,11974.6138187043,,
