Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
2.52,7.73E-12,-9.16398E-08,9.17099E-08,0.05,6468305304.01035,,
2.54,3.688E-11,-9.2379E-08,9.22992E-08,0.05,1355748373.10195,,
2.56,-1.556E-11,-9.27176E-08,9.27761E-08,0.05,-3213367609.2545,,
2.58,-5.672E-11,-9.3222E-08,9.33575E-08,0.05,-881523272.214386,,
2.6,-2.769E-11,-9.38172E-08,9.39395E-08,0.05,-1805706031.05814,,
2.62,-4.559E-11,-9.45142E-08,9.44801E-08,0.05,-1096731739.41654,,
2.64,2.307E-11,-9.48382E-08,9.488E-08,0.05,2167316861.72518,,
2.66,-8.63E-11,-9.53566E-08,9.53432E-08,0.05,-579374275.782155,,
2.68,-2.407E-11,-9.58128E-08,9.59112E-08,0.05,-2077274615.7042,,
2.7,-4.48E-12,-9.63412E-08,9.63827E-08,0.05,-11160714285.7143,,
2.72,-1.693E-11,-9.68726E-08,9.67262E-08,0.05,-2953337271.11636,,
2.74,-4.728E-11,-9.73554E-08,9.74421E-08,0.05,-1057529610.8291,,
2.76,-3.192E-11,-9.80598E-08,9.78449E-08,0.05,-1566416040.10025,,
2.78,-8.246E-11,-9.83874E-08,9.83736E-08,0.05,-606354596.167839,,
2.8,3.946E-11,-9.87284E-08,9.88274E-08,0.05,1267105930.05575,,
2.82,6.959E-11,-9.94324E-08,9.94898E-08,0.05,718494036.499497,,
2.84,6.135E-11,-9.99962E-08,1.000012E-07,0.05,814995925.020375,,
2.86,-3.105E-11,-9.99676E-08,1.000015E-07,0.05,-1610305958.13204,,
2.88,-9.068E-11,-1.000192E-07,1.000023E-07,0.05,-551389501.543891,,
2.9,-1.3328E-10,-1.00038E-07,1.00001E-07,0.05,-375150060.02401,,
2.92,-3.148E-11,-1.003226E-07,1.00002E-07,0.05,-1588310038.11944,,
2.94,-3.112E-11,-9.99466E-08,1.000015E-07,0.05,-1606683804.62725,,
2.96,-3.294E-11,-1.000176E-07,1.000009E-07,0.05,-1517911353.97693,,
2.98,-5.13E-11,-9.99548E-08,1.000019E-07,0.05,-974658869.395711,,
3,-6.23E-12,-9.99136E-08,1.000015E-07,0.05,-8025682182.98555,,
3.02,4.346E-11,-1.000444E-07,1.000018E-07,0.05,1150483202.94524,,
3.04,3.098E-11,-9.99094E-08,1.000015E-07,0.05,1613944480.30988,,
3.06,-4.515E-11,-1.000696E-07,1.000014E-07,0.05,-1107419712.07087,,
3.08,2.938E-11,-9.9915E-08,1.000021E-07,0.05,1701837985.02383,,
3.1,-8.174E-11,-1.000544E-07,1.000013E-07,0.05,-611695620.259359,,
3.12,9.26E-12,-9.9912E-08,1.000015E-07,0.05,5399568034.55724,,
3.14,-4.533E-11,-1.000472E-07,1.000014E-07,0.05,-1103022281.05008,,
3.16,-2.194E-11,-1.000572E-07,1.000018E-07,0.05,-2278942570.64722,,
3.18,4.14E-12,-1.00027E-07,1.000012E-07,0.05,12077294685.9903,,
